,Date,Time,City,Population,Result,NormalizedResult
268,2024-05-30,18:00,Gelsenkirchen,259744,[19.  9.  6. 12. 19. 19.  8. 13.  5.  8.  4.  1.  2.],"[0.152, 0.072, 0.048, 0.096, 0.152, 0.152, 0.064, 0.104, 0.04, 0.064, 0.032, 0.008, 0.016]"
269,2024-05-30,21:00,Gelsenkirchen,259744,[12. 19. 19.  8. 13.  5.  8.  4.  1.  2.  1.  1.  2.],"[0.12631578947368421, 0.2, 0.2, 0.08421052631578947, 0.1368421052631579, 0.05263157894736842, 0.08421052631578947, 0.042105263157894736, 0.010526315789473684, 0.021052631578947368, 0.010526315789473684, 0.010526315789473684, 0.021052631578947368]"
270,2024-05-13,15:00,Hamburg,1853935,[36. 37. 72. 32. 46. 39. 86. 94. 82. 39. 18. 13. 10.],"[0.059602649006622516, 0.061258278145695365, 0.11920529801324503, 0.052980132450331126, 0.076158940397351, 0.06456953642384106, 0.1423841059602649, 0.15562913907284767, 0.1357615894039735, 0.06456953642384106, 0.029801324503311258, 0.02152317880794702, 0.016556291390728478]"
271,2024-05-13,18:00,Hamburg,1853935,[32. 46. 39. 86. 94. 82. 39. 18. 13. 10. 13.  1.  2.],"[0.06736842105263158, 0.0968421052631579, 0.08210526315789474, 0.18105263157894738, 0.19789473684210526, 0.1726315789473684, 0.08210526315789474, 0.037894736842105266, 0.02736842105263158, 0.021052631578947368, 0.02736842105263158, 0.002105263157894737, 0.004210526315789474]"
272,2024-05-13,21:00,Hamburg,1853935,[86. 94. 82. 39. 18. 13. 10. 13.  1.  2.  4.  2.  3.],"[0.23433242506811988, 0.2561307901907357, 0.22343324250681199, 0.10626702997275204, 0.04904632152588556, 0.035422343324250684, 0.027247956403269755, 0.035422343324250684, 0.0027247956403269754, 0.005449591280653951, 0.010899182561307902, 0.005449591280653951, 0.008174386920980926]"
273,2024-05-14,15:00,Hamburg,1853935,[35. 36. 53. 40. 48. 50. 81. 67. 71. 34. 26. 15. 15.],"[0.06129597197898424, 0.06304728546409807, 0.09281961471103327, 0.07005253940455342, 0.0840630472854641, 0.08756567425569177, 0.14185639229422067, 0.11733800350262696, 0.1243432574430823, 0.0595446584938704, 0.04553415061295972, 0.02626970227670753, 0.02626970227670753]"
274,2024-05-14,18:00,Hamburg,1853935,[40. 48. 50. 81. 67. 71. 34. 26. 15. 15.  9.  6.  3.],"[0.08602150537634409, 0.1032258064516129, 0.10752688172043011, 0.17419354838709677, 0.14408602150537633, 0.15268817204301074, 0.07311827956989247, 0.05591397849462366, 0.03225806451612903, 0.03225806451612903, 0.01935483870967742, 0.012903225806451613, 0.0064516129032258064]"
275,2024-05-14,21:00,Hamburg,1853935,[81. 67. 71. 34. 26. 15. 15.  9.  6.  3.  0.  2.  2.],"[0.24471299093655588, 0.20241691842900303, 0.21450151057401812, 0.1027190332326284, 0.07854984894259819, 0.045317220543806644, 0.045317220543806644, 0.027190332326283987, 0.01812688821752266, 0.00906344410876133, 0.0, 0.006042296072507553, 0.006042296072507553]"
276,2024-05-15,15:00,Hamburg,1853935,[50. 34. 39. 57. 36. 48. 73. 95. 54. 52. 46. 27. 10.],"[0.08051529790660225, 0.05475040257648953, 0.06280193236714976, 0.09178743961352658, 0.057971014492753624, 0.07729468599033816, 0.11755233494363929, 0.1529790660225443, 0.08695652173913043, 0.08373590982286634, 0.07407407407407407, 0.043478260869565216, 0.01610305958132045]"
277,2024-05-15,18:00,Hamburg,1853935,[57. 36. 48. 73. 95. 54. 52. 46. 27. 10. 12.  8.  2.],"[0.10961538461538461, 0.06923076923076923, 0.09230769230769231, 0.14038461538461539, 0.18269230769230768, 0.10384615384615385, 0.1, 0.08846153846153847, 0.051923076923076926, 0.019230769230769232, 0.023076923076923078, 0.015384615384615385, 0.0038461538461538464]"
278,2024-05-15,21:00,Hamburg,1853935,[73. 95. 54. 52. 46. 27. 10. 12.  8.  2.  1.  3.  2.],"[0.18961038961038962, 0.24675324675324675, 0.14025974025974025, 0.13506493506493505, 0.11948051948051948, 0.07012987012987013, 0.025974025974025976, 0.03116883116883117, 0.02077922077922078, 0.005194805194805195, 0.0025974025974025974, 0.007792207792207792, 0.005194805194805195]"
279,2024-05-16,15:00,Hamburg,1853935,[ 43.  37.  33.  34.  30.  50. 115. 103. 109.  70.  42.  28.  14.],"[0.06073446327683616, 0.052259887005649715, 0.046610169491525424, 0.0480225988700565, 0.0423728813559322, 0.07062146892655367, 0.16242937853107345, 0.14548022598870056, 0.153954802259887, 0.09887005649717515, 0.059322033898305086, 0.03954802259887006, 0.01977401129943503]"
280,2024-05-16,18:00,Hamburg,1853935,[ 34.  30.  50. 115. 103. 109.  70.  42.  28.  14.  11.   6.   3.],"[0.055284552845528454, 0.04878048780487805, 0.08130081300813008, 0.18699186991869918, 0.16747967479674797, 0.1772357723577236, 0.11382113821138211, 0.06829268292682927, 0.04552845528455285, 0.022764227642276424, 0.01788617886178862, 0.00975609756097561, 0.004878048780487805]"
281,2024-05-16,21:00,Hamburg,1853935,[115. 103. 109.  70.  42.  28.  14.  11.   6.   3.   4.   3.   2.],"[0.22549019607843138, 0.2019607843137255, 0.21372549019607842, 0.13725490196078433, 0.08235294117647059, 0.054901960784313725, 0.027450980392156862, 0.021568627450980392, 0.011764705882352941, 0.0058823529411764705, 0.00784313725490196, 0.0058823529411764705, 0.00392156862745098]"
282,2024-05-17,15:00,Hamburg,1853935,[ 52.  36. 101. 108. 114.  82.  87.  70.  93.  79.  62.  64.  71.],"[0.05103042198233562, 0.03532875368007851, 0.09911678115799803, 0.10598626104023552, 0.11187438665358194, 0.08047105004906771, 0.08537782139352307, 0.06869479882237488, 0.09126594700686948, 0.0775269872423945, 0.06084396467124632, 0.06280667320902845, 0.06967615309126594]"
283,2024-05-17,18:00,Hamburg,1853935,[108. 114.  82.  87.  70.  93.  79.  62.  64.  71.  44.  10.   3.],"[0.12175873731679819, 0.12852311161217586, 0.09244644870349493, 0.09808342728297632, 0.07891770011273957, 0.10484780157835401, 0.08906426155580609, 0.06989853438556934, 0.07215332581736189, 0.08004509582863585, 0.0496054114994363, 0.011273957158962795, 0.0033821871476888386]"
284,2024-05-17,21:00,Hamburg,1853935,[87. 70. 93. 79. 62. 64. 71. 44. 10.  3.  2.  3.  1.],"[0.14770797962648557, 0.11884550084889643, 0.15789473684210525, 0.13412563667232597, 0.10526315789473684, 0.10865874363327674, 0.12054329371816638, 0.07470288624787776, 0.01697792869269949, 0.0050933786078098476, 0.003395585738539898, 0.0050933786078098476, 0.001697792869269949]"
285,2024-05-18,15:00,Hamburg,1853935,[ 45.  44.  52.  61.  51.  55.  47.  46.  52.  75. 109.  59.  65.],"[0.05913272010512484, 0.05781865965834428, 0.0683311432325887, 0.08015768725361366, 0.06701708278580815, 0.07227332457293036, 0.06176084099868594, 0.06044678055190539, 0.0683311432325887, 0.09855453350854139, 0.14323258869908015, 0.07752956636005257, 0.08541392904073587]"
286,2024-05-18,18:00,Hamburg,1853935,[ 61.  51.  55.  47.  46.  52.  75. 109.  59.  65.  53.  15.   6.],"[0.08789625360230548, 0.07348703170028818, 0.0792507204610951, 0.06772334293948126, 0.06628242074927954, 0.07492795389048991, 0.10806916426512968, 0.15706051873198848, 0.08501440922190202, 0.0936599423631124, 0.07636887608069164, 0.021613832853025938, 0.008645533141210375]"
287,2024-05-18,21:00,Hamburg,1853935,[ 47.  46.  52.  75. 109.  59.  65.  53.  15.   6.   3.   3.   0.],"[0.08818011257035648, 0.08630393996247655, 0.0975609756097561, 0.14071294559099437, 0.2045028142589118, 0.11069418386491557, 0.12195121951219512, 0.09943714821763602, 0.028142589118198873, 0.01125703564727955, 0.005628517823639775, 0.005628517823639775, 0.0]"
288,2024-05-19,15:00,Hamburg,1853935,[ 19.  43.  30.  50.  74. 101.  93. 114. 127.  62.  23.  16.   9.],"[0.024967148488830485, 0.056504599211563734, 0.03942181340341656, 0.0657030223390276, 0.09724047306176084, 0.13272010512483573, 0.12220762155059132, 0.1498028909329829, 0.16688567674113008, 0.08147174770039421, 0.030223390275952694, 0.02102496714848883, 0.011826544021024968]"
289,2024-05-19,18:00,Hamburg,1853935,[ 50.  74. 101.  93. 114. 127.  62.  23.  16.   9.   9.   6.   2.],"[0.0728862973760933, 0.10787172011661808, 0.14723032069970846, 0.13556851311953352, 0.1661807580174927, 0.18513119533527697, 0.09037900874635568, 0.033527696793002916, 0.023323615160349854, 0.013119533527696793, 0.013119533527696793, 0.008746355685131196, 0.0029154518950437317]"
290,2024-05-19,21:00,Hamburg,1853935,[ 93. 114. 127.  62.  23.  16.   9.   9.   6.   2.   5.   6.   3.],"[0.1957894736842105, 0.24, 0.2673684210526316, 0.13052631578947368, 0.04842105263157895, 0.03368421052631579, 0.018947368421052633, 0.018947368421052633, 0.01263157894736842, 0.004210526315789474, 0.010526315789473684, 0.01263157894736842, 0.00631578947368421]"
291,2024-05-20,15:00,Hamburg,1853935,[12. 20. 28. 50. 24. 33. 33. 34. 50. 27. 27. 17. 17.],"[0.03225806451612903, 0.053763440860215055, 0.07526881720430108, 0.13440860215053763, 0.06451612903225806, 0.08870967741935484, 0.08870967741935484, 0.0913978494623656, 0.13440860215053763, 0.07258064516129033, 0.07258064516129033, 0.0456989247311828, 0.0456989247311828]"
292,2024-05-20,18:00,Hamburg,1853935,[50. 24. 33. 33. 34. 50. 27. 27. 17. 17.  9.  3.  2.],"[0.15337423312883436, 0.0736196319018405, 0.10122699386503067, 0.10122699386503067, 0.10429447852760736, 0.15337423312883436, 0.08282208588957055, 0.08282208588957055, 0.05214723926380368, 0.05214723926380368, 0.027607361963190184, 0.009202453987730062, 0.006134969325153374]"
293,2024-05-20,21:00,Hamburg,1853935,[33. 34. 50. 27. 27. 17. 17.  9.  3.  2.  2.  5.  2.],"[0.14473684210526316, 0.14912280701754385, 0.21929824561403508, 0.11842105263157894, 0.11842105263157894, 0.07456140350877193, 0.07456140350877193, 0.039473684210526314, 0.013157894736842105, 0.008771929824561403, 0.008771929824561403, 0.021929824561403508, 0.008771929824561403]"
294,2024-05-21,15:00,Hamburg,1853935,[ 45.  38.  55.  46.  55.  69.  68. 100.  78.  39.  25.  13.   5.],"[0.07075471698113207, 0.059748427672955975, 0.08647798742138364, 0.07232704402515723, 0.08647798742138364, 0.10849056603773585, 0.1069182389937107, 0.15723270440251572, 0.12264150943396226, 0.06132075471698113, 0.03930817610062893, 0.020440251572327043, 0.007861635220125786]"
295,2024-05-21,18:00,Hamburg,1853935,[ 46.  55.  69.  68. 100.  78.  39.  25.  13.   5.   4.   2.   3.],"[0.09072978303747535, 0.10848126232741617, 0.13609467455621302, 0.1341222879684418, 0.19723865877712032, 0.15384615384615385, 0.07692307692307693, 0.04930966469428008, 0.02564102564102564, 0.009861932938856016, 0.007889546351084813, 0.0039447731755424065, 0.005917159763313609]"
296,2024-05-21,21:00,Hamburg,1853935,[ 68. 100.  78.  39.  25.  13.   5.   4.   2.   3.   1.   2.   1.],"[0.19941348973607037, 0.2932551319648094, 0.2287390029325513, 0.11436950146627566, 0.07331378299120235, 0.03812316715542522, 0.01466275659824047, 0.011730205278592375, 0.005865102639296188, 0.008797653958944282, 0.002932551319648094, 0.005865102639296188, 0.002932551319648094]"
297,2024-05-22,15:00,Hamburg,1853935,[21. 40. 43. 45. 39. 55. 70. 87. 95. 27. 18. 16.  5.],"[0.0374331550802139, 0.07130124777183601, 0.0766488413547237, 0.08021390374331551, 0.06951871657754011, 0.09803921568627451, 0.12477718360071301, 0.15508021390374332, 0.16934046345811052, 0.0481283422459893, 0.03208556149732621, 0.0285204991087344, 0.008912655971479501]"
298,2024-05-22,18:00,Hamburg,1853935,[45. 39. 55. 70. 87. 95. 27. 18. 16.  5. 15.  3.  3.],"[0.09414225941422594, 0.08158995815899582, 0.11506276150627615, 0.14644351464435146, 0.18200836820083682, 0.19874476987447698, 0.056485355648535567, 0.03765690376569038, 0.03347280334728033, 0.010460251046025104, 0.03138075313807531, 0.006276150627615063, 0.006276150627615063]"
299,2024-05-22,21:00,Hamburg,1853935,[70. 87. 95. 27. 18. 16.  5. 15.  3.  3.  2.  4.  2.],"[0.2017291066282421, 0.2507204610951009, 0.2737752161383285, 0.07780979827089338, 0.05187319884726225, 0.04610951008645533, 0.01440922190201729, 0.043227665706051875, 0.008645533141210375, 0.008645533141210375, 0.005763688760806916, 0.011527377521613832, 0.005763688760806916]"
300,2024-05-23,15:00,Hamburg,1853935,[ 41.  41.  32.  55.  58.  56.  69.  77. 111.  68.  32.  19.  10.],"[0.061285500747384154, 0.061285500747384154, 0.04783258594917788, 0.08221225710014948, 0.08669656203288491, 0.08370702541106129, 0.1031390134529148, 0.11509715994020926, 0.16591928251121077, 0.10164424514200299, 0.04783258594917788, 0.028400597907324365, 0.014947683109118086]"
301,2024-05-23,18:00,Hamburg,1853935,[ 55.  58.  56.  69.  77. 111.  68.  32.  19.  10.  10.  10.   1.],"[0.0954861111111111, 0.10069444444444445, 0.09722222222222222, 0.11979166666666667, 0.13368055555555555, 0.19270833333333334, 0.11805555555555555, 0.05555555555555555, 0.03298611111111111, 0.017361111111111112, 0.017361111111111112, 0.017361111111111112, 0.001736111111111111]"
302,2024-05-23,21:00,Hamburg,1853935,[ 69.  77. 111.  68.  32.  19.  10.  10.  10.   1.   2.   1.   1.],"[0.1678832116788321, 0.1873479318734793, 0.27007299270072993, 0.1654501216545012, 0.07785888077858881, 0.046228710462287104, 0.024330900243309004, 0.024330900243309004, 0.024330900243309004, 0.0024330900243309003, 0.004866180048661801, 0.0024330900243309003, 0.0024330900243309003]"
303,2024-05-24,15:00,Hamburg,1853935,[33. 35. 56. 57. 75. 68. 88. 72. 64. 59. 42. 18. 19.],"[0.048104956268221574, 0.05102040816326531, 0.08163265306122448, 0.08309037900874636, 0.10932944606413994, 0.09912536443148688, 0.1282798833819242, 0.10495626822157435, 0.09329446064139942, 0.08600583090379009, 0.061224489795918366, 0.026239067055393587, 0.027696793002915453]"
304,2024-05-24,18:00,Hamburg,1853935,[57. 75. 68. 88. 72. 64. 59. 42. 18. 19. 16. 10.  9.],"[0.09547738693467336, 0.12562814070351758, 0.11390284757118928, 0.1474036850921273, 0.12060301507537688, 0.10720268006700168, 0.09882747068676717, 0.07035175879396985, 0.03015075376884422, 0.031825795644891124, 0.02680067001675042, 0.01675041876046901, 0.01507537688442211]"
305,2024-05-24,21:00,Hamburg,1853935,[88. 72. 64. 59. 42. 18. 19. 16. 10.  9.  3.  2.  2.],"[0.21782178217821782, 0.1782178217821782, 0.15841584158415842, 0.14603960396039603, 0.10396039603960396, 0.04455445544554455, 0.04702970297029703, 0.039603960396039604, 0.024752475247524754, 0.022277227722772276, 0.007425742574257425, 0.0049504950495049506, 0.0049504950495049506]"
306,2024-05-25,15:00,Hamburg,1853935,[ 28.  49.  50.  48.  94. 128. 111. 109. 110. 133. 106.  66.  41.],"[0.0260950605778192, 0.045666356011183594, 0.046598322460391424, 0.04473438956197577, 0.08760484622553588, 0.11929170549860205, 0.10344827586206896, 0.1015843429636533, 0.10251630941286113, 0.1239515377446412, 0.09878844361602983, 0.06150978564771668, 0.03821062441752097]"
307,2024-05-25,18:00,Hamburg,1853935,[ 48.  94. 128. 111. 109. 110. 133. 106.  66.  41.  22.  14.  14.],"[0.04819277108433735, 0.09437751004016064, 0.1285140562248996, 0.11144578313253012, 0.10943775100401607, 0.11044176706827309, 0.13353413654618473, 0.10642570281124498, 0.06626506024096386, 0.04116465863453815, 0.02208835341365462, 0.014056224899598393, 0.014056224899598393]"
308,2024-05-25,21:00,Hamburg,1853935,[111. 109. 110. 133. 106.  66.  41.  22.  14.  14.   3.   1.   3.],"[0.15143246930422918, 0.14870395634379263, 0.15006821282401092, 0.18144611186903137, 0.1446111869031378, 0.09004092769440655, 0.05593451568894952, 0.030013642564802184, 0.019099590723055934, 0.019099590723055934, 0.004092769440654843, 0.001364256480218281, 0.004092769440654843]"
309,2024-05-26,15:00,Hamburg,1853935,[24. 22. 44. 59. 30. 41. 29. 54. 37. 34. 20.  8.  7.],"[0.05867970660146699, 0.05378973105134474, 0.10757946210268948, 0.14425427872860636, 0.07334963325183375, 0.10024449877750612, 0.07090464547677261, 0.13202933985330073, 0.09046454767726161, 0.08312958435207823, 0.0488997555012225, 0.019559902200488997, 0.017114914425427872]"
310,2024-05-26,18:00,Hamburg,1853935,[59. 30. 41. 29. 54. 37. 34. 20.  8.  7.  6.  6.  1.],"[0.17771084337349397, 0.09036144578313253, 0.12349397590361445, 0.08734939759036145, 0.16265060240963855, 0.11144578313253012, 0.10240963855421686, 0.060240963855421686, 0.024096385542168676, 0.02108433734939759, 0.018072289156626505, 0.018072289156626505, 0.0030120481927710845]"
311,2024-05-26,21:00,Hamburg,1853935,[29. 54. 37. 34. 20.  8.  7.  6.  6.  1.  3.  5.  2.],"[0.13679245283018868, 0.25471698113207547, 0.17452830188679244, 0.16037735849056603, 0.09433962264150944, 0.03773584905660377, 0.0330188679245283, 0.02830188679245283, 0.02830188679245283, 0.0047169811320754715, 0.014150943396226415, 0.02358490566037736, 0.009433962264150943]"
312,2024-05-27,15:00,Hamburg,1853935,[39. 40. 45. 42. 41. 40. 68. 89. 55. 45. 28. 21. 11.],"[0.06914893617021277, 0.07092198581560284, 0.0797872340425532, 0.07446808510638298, 0.0726950354609929, 0.07092198581560284, 0.12056737588652482, 0.15780141843971632, 0.0975177304964539, 0.0797872340425532, 0.04964539007092199, 0.03723404255319149, 0.01950354609929078]"
313,2024-05-27,18:00,Hamburg,1853935,[42. 41. 40. 68. 89. 55. 45. 28. 21. 11. 13.  6.  4.],"[0.09071274298056156, 0.08855291576673865, 0.08639308855291576, 0.1468682505399568, 0.19222462203023757, 0.11879049676025918, 0.09719222462203024, 0.06047516198704104, 0.04535637149028078, 0.023758099352051837, 0.028077753779697623, 0.012958963282937365, 0.008639308855291577]"
314,2024-05-27,21:00,Hamburg,1853935,[68. 89. 55. 45. 28. 21. 11. 13.  6.  4.  2.  5.  2.],"[0.19484240687679083, 0.25501432664756446, 0.15759312320916904, 0.12893982808022922, 0.08022922636103152, 0.06017191977077364, 0.03151862464183381, 0.03724928366762178, 0.017191977077363897, 0.011461318051575931, 0.0057306590257879654, 0.014326647564469915, 0.0057306590257879654]"
315,2024-05-28,15:00,Hamburg,1853935,[ 52.  27.  39.  39.  39.  40.  64. 100.  66.  46.  17.  11.   5.],"[0.09541284403669725, 0.04954128440366973, 0.07155963302752294, 0.07155963302752294, 0.07155963302752294, 0.07339449541284404, 0.11743119266055047, 0.1834862385321101, 0.12110091743119267, 0.08440366972477065, 0.031192660550458717, 0.02018348623853211, 0.009174311926605505]"
316,2024-05-28,18:00,Hamburg,1853935,[ 39.  39.  40.  64. 100.  66.  46.  17.  11.   5.   4.   4.   2.],"[0.08924485125858124, 0.08924485125858124, 0.09153318077803203, 0.14645308924485126, 0.2288329519450801, 0.15102974828375287, 0.10526315789473684, 0.038901601830663615, 0.02517162471395881, 0.011441647597254004, 0.009153318077803204, 0.009153318077803204, 0.004576659038901602]"
317,2024-05-28,21:00,Hamburg,1853935,[ 64. 100.  66.  46.  17.  11.   5.   4.   4.   2.   1.   3.   3.],"[0.19631901840490798, 0.3067484662576687, 0.20245398773006135, 0.1411042944785276, 0.05214723926380368, 0.03374233128834356, 0.015337423312883436, 0.012269938650306749, 0.012269938650306749, 0.006134969325153374, 0.003067484662576687, 0.009202453987730062, 0.009202453987730062]"
318,2024-05-29,15:00,Hamburg,1853935,[ 32.  40.  40.  41.  59.  82.  91. 111. 111.  68.  75.  38.  31.],"[0.03907203907203907, 0.04884004884004884, 0.04884004884004884, 0.050061050061050064, 0.07203907203907203, 0.10012210012210013, 0.1111111111111111, 0.13553113553113552, 0.13553113553113552, 0.08302808302808302, 0.09157509157509157, 0.0463980463980464, 0.03785103785103785]"
319,2024-05-29,18:00,Hamburg,1853935,[ 41.  59.  82.  91. 111. 111.  68.  75.  38.  31.  45.   7.   3.],"[0.05380577427821522, 0.07742782152230972, 0.10761154855643044, 0.1194225721784777, 0.14566929133858267, 0.14566929133858267, 0.08923884514435695, 0.0984251968503937, 0.049868766404199474, 0.04068241469816273, 0.05905511811023622, 0.009186351706036745, 0.003937007874015748]"
320,2024-05-29,21:00,Hamburg,1853935,[ 91. 111. 111.  68.  75.  38.  31.  45.   7.   3.   1.   2.   3.],"[0.1552901023890785, 0.189419795221843, 0.189419795221843, 0.11604095563139932, 0.12798634812286688, 0.06484641638225255, 0.052901023890784986, 0.07679180887372014, 0.011945392491467578, 0.005119453924914676, 0.0017064846416382253, 0.0034129692832764505, 0.005119453924914676]"
321,2024-05-30,15:00,Hamburg,1853935,[ 59.  53.  36.  60.  66.  64. 109. 137. 106.  80.  26.  24.  19.],"[0.07032181168057211, 0.0631704410011919, 0.04290822407628129, 0.07151370679380215, 0.07866507747318235, 0.07628128724672228, 0.1299165673420739, 0.1632896305125149, 0.1263408820023838, 0.09535160905840286, 0.03098927294398093, 0.028605482717520857, 0.02264600715137068]"
322,2024-05-30,18:00,Hamburg,1853935,[ 60.  66.  64. 109. 137. 106.  80.  26.  24.  19.  15.  10.   1.],"[0.08368200836820083, 0.09205020920502092, 0.08926080892608089, 0.15202231520223153, 0.1910739191073919, 0.14783821478382148, 0.11157601115760112, 0.03626220362622036, 0.03347280334728033, 0.026499302649930265, 0.02092050209205021, 0.01394700139470014, 0.001394700139470014]"
323,2024-05-30,21:00,Hamburg,1853935,[109. 137. 106.  80.  26.  24.  19.  15.  10.   1.   1.   1.   1.],"[0.20566037735849058, 0.25849056603773585, 0.2, 0.1509433962264151, 0.04905660377358491, 0.045283018867924525, 0.035849056603773584, 0.02830188679245283, 0.018867924528301886, 0.0018867924528301887, 0.0018867924528301887, 0.0018867924528301887, 0.0018867924528301887]"
324,2024-05-13,15:00,Köln,1088040,[29. 32. 28. 15. 21. 29. 33. 35. 23. 27. 18. 33. 22.],"[0.08405797101449275, 0.0927536231884058, 0.08115942028985507, 0.043478260869565216, 0.06086956521739131, 0.08405797101449275, 0.09565217391304348, 0.10144927536231885, 0.06666666666666667, 0.0782608695652174, 0.05217391304347826, 0.09565217391304348, 0.06376811594202898]"
325,2024-05-13,18:00,Köln,1088040,[15. 21. 29. 33. 35. 23. 27. 18. 33. 22.  6.  3.  2.],"[0.056179775280898875, 0.07865168539325842, 0.10861423220973783, 0.12359550561797752, 0.13108614232209737, 0.08614232209737828, 0.10112359550561797, 0.06741573033707865, 0.12359550561797752, 0.08239700374531835, 0.02247191011235955, 0.011235955056179775, 0.00749063670411985]"
326,2024-05-13,21:00,Köln,1088040,[33. 35. 23. 27. 18. 33. 22.  6.  3.  2.  1.  1.  0.],"[0.16176470588235295, 0.1715686274509804, 0.11274509803921569, 0.1323529411764706, 0.08823529411764706, 0.16176470588235295, 0.10784313725490197, 0.029411764705882353, 0.014705882352941176, 0.00980392156862745, 0.004901960784313725, 0.004901960784313725, 0.0]"
327,2024-05-14,15:00,Köln,1088040,[20. 28. 31. 21. 23. 33. 49. 37. 43. 20.  8.  5.  6.],"[0.06172839506172839, 0.08641975308641975, 0.09567901234567901, 0.06481481481481481, 0.07098765432098765, 0.10185185185185185, 0.15123456790123457, 0.11419753086419752, 0.13271604938271606, 0.06172839506172839, 0.024691358024691357, 0.015432098765432098, 0.018518518518518517]"
328,2024-05-14,18:00,Köln,1088040,[21. 23. 33. 49. 37. 43. 20.  8.  5.  6.  6.  6.  4.],"[0.08045977011494253, 0.08812260536398467, 0.12643678160919541, 0.18773946360153257, 0.1417624521072797, 0.16475095785440613, 0.07662835249042145, 0.03065134099616858, 0.019157088122605363, 0.022988505747126436, 0.022988505747126436, 0.022988505747126436, 0.01532567049808429]"
329,2024-05-14,21:00,Köln,1088040,[49. 37. 43. 20.  8.  5.  6.  6.  6.  4.  1.  1.  0.],"[0.26344086021505375, 0.1989247311827957, 0.23118279569892472, 0.10752688172043011, 0.043010752688172046, 0.026881720430107527, 0.03225806451612903, 0.03225806451612903, 0.03225806451612903, 0.021505376344086023, 0.005376344086021506, 0.005376344086021506, 0.0]"
330,2024-05-15,15:00,Köln,1088040,[16. 23. 14. 31. 21. 22. 35. 66. 31. 21. 17.  6.  6.],"[0.05177993527508091, 0.0744336569579288, 0.045307443365695796, 0.10032362459546926, 0.06796116504854369, 0.07119741100323625, 0.11326860841423948, 0.21359223300970873, 0.10032362459546926, 0.06796116504854369, 0.05501618122977346, 0.019417475728155338, 0.019417475728155338]"
331,2024-05-15,18:00,Köln,1088040,[31. 21. 22. 35. 66. 31. 21. 17.  6.  6.  0.  3.  0.],"[0.11969111969111969, 0.08108108108108109, 0.08494208494208494, 0.13513513513513514, 0.2548262548262548, 0.11969111969111969, 0.08108108108108109, 0.06563706563706563, 0.023166023166023165, 0.023166023166023165, 0.0, 0.011583011583011582, 0.0]"
332,2024-05-15,21:00,Köln,1088040,[35. 66. 31. 21. 17.  6.  6.  0.  3.  0.  1.  2.  3.],"[0.18324607329842932, 0.34554973821989526, 0.16230366492146597, 0.1099476439790576, 0.08900523560209424, 0.031413612565445025, 0.031413612565445025, 0.0, 0.015706806282722512, 0.0, 0.005235602094240838, 0.010471204188481676, 0.015706806282722512]"
333,2024-05-16,15:00,Köln,1088040,[16. 21. 11. 19. 25. 26. 61. 57. 72. 50. 25. 10.  8.],"[0.0399002493765586, 0.05236907730673317, 0.02743142144638404, 0.04738154613466334, 0.06234413965087282, 0.06483790523690773, 0.15211970074812967, 0.14214463840399003, 0.17955112219451372, 0.12468827930174564, 0.06234413965087282, 0.02493765586034913, 0.0199501246882793]"
334,2024-05-16,18:00,Köln,1088040,[19. 25. 26. 61. 57. 72. 50. 25. 10.  8.  4.  4.  2.],"[0.05234159779614325, 0.06887052341597796, 0.07162534435261708, 0.16804407713498623, 0.15702479338842976, 0.19834710743801653, 0.13774104683195593, 0.06887052341597796, 0.027548209366391185, 0.02203856749311295, 0.011019283746556474, 0.011019283746556474, 0.005509641873278237]"
335,2024-05-16,21:00,Köln,1088040,[61. 57. 72. 50. 25. 10.  8.  4.  4.  2.  1.  1.  3.],"[0.20469798657718122, 0.1912751677852349, 0.24161073825503357, 0.16778523489932887, 0.08389261744966443, 0.03355704697986577, 0.026845637583892617, 0.013422818791946308, 0.013422818791946308, 0.006711409395973154, 0.003355704697986577, 0.003355704697986577, 0.010067114093959731]"
336,2024-05-17,15:00,Köln,1088040,[30. 28. 35. 33. 77. 58. 55. 65. 53. 37. 27. 31.  6.],"[0.056074766355140186, 0.052336448598130844, 0.06542056074766354, 0.0616822429906542, 0.14392523364485982, 0.10841121495327102, 0.102803738317757, 0.12149532710280374, 0.09906542056074766, 0.0691588785046729, 0.05046728971962617, 0.05794392523364486, 0.011214953271028037]"
337,2024-05-17,18:00,Köln,1088040,[33. 77. 58. 55. 65. 53. 37. 27. 31.  6.  9.  3.  1.],"[0.07252747252747253, 0.16923076923076924, 0.12747252747252746, 0.12087912087912088, 0.14285714285714285, 0.11648351648351649, 0.08131868131868132, 0.05934065934065934, 0.06813186813186813, 0.013186813186813187, 0.01978021978021978, 0.006593406593406593, 0.002197802197802198]"
338,2024-05-17,21:00,Köln,1088040,[55. 65. 53. 37. 27. 31.  6.  9.  3.  1.  2.  2.  0.],"[0.18900343642611683, 0.22336769759450173, 0.18213058419243985, 0.12714776632302405, 0.09278350515463918, 0.10652920962199312, 0.020618556701030927, 0.030927835051546393, 0.010309278350515464, 0.003436426116838488, 0.006872852233676976, 0.006872852233676976, 0.0]"
