,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-29,1.0,1.0,3.0,0.0,9.0,22.0,42.0,37.0,52.0,60.0,66.0,46.0,29.0,57.0,60.0,62.0,28.0,36.0,22.0,50.0,10.0,8.0,1.0
2024-06-30,0.0,2.0,4.0,2.0,2.0,11.0,17.0,29.0,30.0,37.0,51.0,28.0,27.0,20.0,38.0,32.0,18.0,16.0,6.0,6.0,1.0,1.0,0.0
2024-07-01,0.0,1.0,0.0,9.0,37.0,43.0,30.0,21.0,40.0,15.0,28.0,24.0,30.0,56.0,43.0,47.0,20.0,17.0,13.0,5.0,5.0,1.0,0.0
2024-07-02,1.0,1.0,8.0,11.0,21.0,37.0,28.0,32.0,38.0,60.0,35.0,54.0,67.0,64.0,78.0,52.0,46.0,42.0,17.0,9.0,4.0,1.0,0.0
2024-07-03,0.0,0.0,1.0,22.0,58.0,40.0,29.0,19.0,32.0,42.0,33.0,24.0,45.0,62.0,29.0,36.0,25.0,12.0,10.0,8.0,1.0,1.0,1.0
2024-07-04,0.0,0.0,7.0,17.0,21.0,28.0,54.0,21.0,34.0,46.0,41.0,18.0,51.0,53.0,65.0,33.0,13.0,10.0,3.0,7.0,2.0,0.0,1.0
2024-07-05,0.0,0.0,8.0,17.0,19.0,22.0,31.0,24.0,33.0,29.0,38.0,41.0,84.0,71.0,64.0,25.0,15.0,27.0,25.0,8.0,6.0,2.0,3.0
2024-07-06,1.0,1.0,1.0,2.0,11.0,22.0,33.0,24.0,40.0,44.0,55.0,35.0,36.0,50.0,30.0,26.0,27.0,14.0,4.0,10.0,7.0,0.0,2.0
2024-07-07,2.0,2.0,0.0,3.0,2.0,9.0,13.0,17.0,25.0,29.0,27.0,17.0,26.0,24.0,14.0,14.0,12.0,14.0,6.0,2.0,3.0,2.0,0.0
2024-07-08,2.0,5.0,4.0,22.0,42.0,67.0,49.0,27.0,55.0,40.0,46.0,37.0,53.0,56.0,58.0,54.0,24.0,18.0,15.0,4.0,3.0,0.0,1.0
2024-07-09,1.0,2.0,8.0,17.0,38.0,32.0,61.0,23.0,16.0,40.0,34.0,38.0,63.0,61.0,60.0,49.0,31.0,26.0,13.0,14.0,9.0,5.0,1.0
2024-07-10,2.0,6.0,7.0,22.0,38.0,39.0,49.0,32.0,38.0,36.0,49.0,29.0,47.0,39.0,68.0,50.0,37.0,26.0,19.0,22.0,4.0,4.0,1.0
2024-07-11,0.0,2.0,6.0,20.0,34.0,44.0,33.0,27.0,36.0,32.0,25.0,27.0,52.0,67.0,81.0,55.0,19.0,18.0,11.0,8.0,2.0,2.0,3.0
2024-07-12,1.0,2.0,7.0,6.0,28.0,41.0,22.0,32.0,26.0,36.0,37.0,31.0,60.0,47.0,52.0,46.0,17.0,13.0,13.0,8.0,7.0,0.0,3.0
2024-07-13,2.0,1.0,0.0,3.0,9.0,3.0,39.0,50.0,36.0,53.0,55.0,47.0,72.0,53.0,44.0,40.0,54.0,23.0,16.0,9.0,6.0,2.0,0.0
2024-07-14,3.0,1.0,0.0,1.0,11.0,13.0,21.0,25.0,20.0,37.0,28.0,33.0,28.0,29.0,48.0,29.0,35.0,17.0,14.0,5.0,3.0,7.0,1.0
2024-07-15,1.0,1.0,3.0,11.0,33.0,49.0,41.0,30.0,28.0,40.0,44.0,35.0,28.0,37.0,33.0,36.0,18.0,10.0,17.0,5.0,3.0,2.0,3.0
2024-07-16,1.0,1.0,7.0,14.0,50.0,54.0,42.0,44.0,36.0,35.0,30.0,63.0,49.0,40.0,51.0,42.0,27.0,13.0,10.0,7.0,4.0,1.0,1.0
2024-07-17,2.0,2.0,2.0,12.0,46.0,40.0,38.0,19.0,39.0,53.0,30.0,33.0,55.0,51.0,68.0,41.0,37.0,30.0,12.0,6.0,4.0,2.0,1.0
2024-07-18,1.0,1.0,4.0,9.0,43.0,47.0,57.0,36.0,41.0,43.0,39.0,27.0,51.0,73.0,81.0,46.0,46.0,35.0,19.0,15.0,9.0,3.0,1.0
2024-07-19,1.0,1.0,5.0,9.0,20.0,31.0,52.0,57.0,39.0,52.0,38.0,69.0,92.0,65.0,54.0,53.0,36.0,30.0,30.0,21.0,9.0,4.0,1.0
2024-07-20,1.0,2.0,3.0,7.0,9.0,14.0,45.0,51.0,39.0,61.0,45.0,32.0,27.0,36.0,38.0,24.0,24.0,31.0,18.0,14.0,13.0,10.0,1.0
2024-07-21,1.0,2.0,2.0,2.0,8.0,16.0,30.0,50.0,33.0,44.0,37.0,29.0,22.0,28.0,37.0,45.0,20.0,26.0,8.0,10.0,5.0,1.0,1.0
2024-07-22,2.0,0.0,2.0,7.0,43.0,37.0,48.0,43.0,46.0,50.0,40.0,45.0,76.0,57.0,59.0,41.0,19.0,22.0,8.0,4.0,3.0,3.0,1.0
2024-07-23,1.0,1.0,8.0,18.0,35.0,36.0,15.0,27.0,42.0,43.0,27.0,36.0,49.0,56.0,45.0,44.0,28.0,18.0,9.0,13.0,1.0,4.0,1.0
2024-07-24,0.0,0.0,6.0,15.0,36.0,41.0,21.0,13.0,33.0,26.0,26.0,20.0,42.0,33.0,53.0,29.0,14.0,17.0,14.0,8.0,1.0,1.0,1.0
2024-07-25,0.0,2.0,2.0,3.0,27.0,31.0,24.0,17.0,46.0,45.0,36.0,33.0,26.0,55.0,48.0,40.0,13.0,11.0,12.0,7.0,7.0,0.0,1.0
2024-07-26,2.0,0.0,2.0,9.0,22.0,23.0,28.0,24.0,39.0,44.0,34.0,46.0,60.0,51.0,44.0,20.0,18.0,15.0,10.0,11.0,6.0,2.0,4.0
2024-07-27,1.0,0.0,6.0,5.0,5.0,26.0,16.0,60.0,27.0,84.0,38.0,37.0,46.0,37.0,31.0,30.0,31.0,24.0,54.0,24.0,33.0,19.0,5.0
2024-07-28,2.0,4.0,0.0,6.0,1.0,12.0,19.0,21.0,25.0,52.0,47.0,23.0,25.0,30.0,42.0,27.0,34.0,22.0,14.0,18.0,21.0,5.0,4.0
2024-07-29,3.0,0.0,5.0,9.0,34.0,43.0,25.0,19.0,25.0,33.0,27.0,33.0,32.0,36.0,30.0,33.0,17.0,11.0,13.0,10.0,2.0,3.0,1.0
2024-07-30,1.0,0.0,2.0,10.0,27.0,33.0,14.0,14.0,23.0,29.0,38.0,34.0,38.0,49.0,53.0,35.0,21.0,6.0,13.0,8.0,4.0,0.0,1.0
