,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-07-04,1.0,2.0,21.0,64.0,98.0,79.0,82.0,70.0,62.0,50.0,78.0,91.0,166.0,175.0,128.0,63.0,35.0,26.0,32.0,21.0,7.0,8.0,4.0
2024-07-05,3.0,4.0,14.0,40.0,95.0,83.0,75.0,102.0,85.0,156.0,134.0,117.0,113.0,98.0,112.0,57.0,41.0,44.0,33.0,18.0,6.0,5.0,3.0
2024-07-06,6.0,5.0,4.0,13.0,21.0,30.0,51.0,78.0,119.0,99.0,94.0,110.0,137.0,111.0,85.0,65.0,37.0,31.0,32.0,27.0,14.0,14.0,24.0
2024-07-07,3.0,8.0,8.0,7.0,11.0,6.0,21.0,27.0,33.0,59.0,41.0,26.0,52.0,73.0,62.0,45.0,57.0,23.0,28.0,22.0,2.0,5.0,2.0
2024-07-08,1.0,9.0,11.0,55.0,87.0,36.0,77.0,60.0,49.0,85.0,45.0,108.0,107.0,122.0,103.0,59.0,27.0,13.0,9.0,7.0,7.0,6.0,2.0
2024-07-09,0.0,2.0,14.0,51.0,50.0,62.0,76.0,36.0,64.0,77.0,92.0,77.0,114.0,112.0,88.0,43.0,34.0,27.0,19.0,17.0,8.0,4.0,1.0
2024-07-10,4.0,4.0,20.0,49.0,61.0,64.0,39.0,55.0,41.0,73.0,78.0,81.0,163.0,142.0,133.0,71.0,44.0,68.0,34.0,28.0,52.0,20.0,6.0
2024-07-11,2.0,0.0,17.0,76.0,85.0,57.0,50.0,67.0,64.0,77.0,77.0,126.0,92.0,162.0,100.0,70.0,22.0,19.0,22.0,10.0,4.0,1.0,0.0
2024-07-12,5.0,6.0,12.0,25.0,65.0,54.0,59.0,89.0,94.0,109.0,96.0,138.0,148.0,91.0,91.0,107.0,65.0,58.0,36.0,27.0,23.0,2.0,2.0
2024-07-13,1.0,2.0,6.0,7.0,15.0,20.0,42.0,70.0,105.0,103.0,108.0,127.0,148.0,106.0,73.0,126.0,112.0,100.0,94.0,73.0,44.0,6.0,4.0
2024-07-14,1.0,6.0,0.0,4.0,7.0,14.0,31.0,45.0,52.0,50.0,47.0,44.0,32.0,27.0,24.0,47.0,31.0,20.0,16.0,10.0,7.0,3.0,1.0
2024-07-15,2.0,0.0,21.0,63.0,70.0,66.0,75.0,56.0,118.0,53.0,59.0,72.0,88.0,119.0,88.0,43.0,33.0,9.0,5.0,10.0,5.0,2.0,3.0
2024-07-16,1.0,1.0,19.0,40.0,65.0,55.0,73.0,39.0,62.0,74.0,103.0,98.0,94.0,164.0,103.0,54.0,25.0,17.0,11.0,9.0,4.0,4.0,0.0
2024-07-17,3.0,2.0,12.0,63.0,53.0,48.0,61.0,55.0,54.0,67.0,95.0,119.0,76.0,117.0,59.0,58.0,46.0,19.0,14.0,9.0,2.0,8.0,4.0
2024-07-18,6.0,3.0,6.0,34.0,56.0,84.0,92.0,45.0,60.0,91.0,66.0,60.0,64.0,96.0,99.0,78.0,24.0,18.0,17.0,15.0,6.0,6.0,5.0
2024-07-19,0.0,4.0,14.0,37.0,67.0,113.0,135.0,86.0,104.0,108.0,138.0,101.0,100.0,106.0,105.0,74.0,64.0,17.0,20.0,18.0,5.0,10.0,0.0
2024-07-20,1.0,3.0,5.0,4.0,14.0,74.0,90.0,70.0,55.0,98.0,106.0,67.0,49.0,53.0,58.0,38.0,23.0,22.0,21.0,11.0,7.0,9.0,9.0
2024-07-21,3.0,4.0,1.0,7.0,6.0,28.0,27.0,55.0,19.0,55.0,78.0,47.0,49.0,56.0,50.0,32.0,27.0,31.0,16.0,6.0,5.0,3.0,6.0
2024-07-22,3.0,8.0,22.0,19.0,73.0,59.0,67.0,43.0,52.0,93.0,65.0,76.0,92.0,130.0,91.0,48.0,34.0,21.0,18.0,12.0,5.0,5.0,6.0
2024-07-23,1.0,1.0,18.0,28.0,61.0,76.0,48.0,60.0,62.0,61.0,75.0,89.0,70.0,119.0,96.0,49.0,15.0,19.0,14.0,12.0,3.0,3.0,5.0
2024-07-24,3.0,3.0,12.0,23.0,50.0,38.0,40.0,44.0,35.0,73.0,60.0,75.0,84.0,105.0,56.0,38.0,26.0,13.0,11.0,19.0,6.0,3.0,2.0
2024-07-25,3.0,3.0,11.0,28.0,54.0,48.0,58.0,61.0,70.0,75.0,69.0,92.0,96.0,89.0,109.0,88.0,51.0,30.0,25.0,14.0,7.0,3.0,1.0
2024-07-26,3.0,2.0,8.0,16.0,48.0,39.0,50.0,79.0,61.0,76.0,99.0,104.0,86.0,142.0,106.0,43.0,19.0,21.0,20.0,33.0,6.0,15.0,4.0
2024-07-27,1.0,3.0,5.0,5.0,14.0,38.0,68.0,65.0,107.0,118.0,159.0,130.0,95.0,66.0,69.0,46.0,23.0,29.0,23.0,17.0,19.0,18.0,8.0
2024-07-28,5.0,2.0,4.0,4.0,9.0,12.0,43.0,31.0,40.0,61.0,84.0,87.0,66.0,63.0,44.0,26.0,34.0,20.0,14.0,8.0,3.0,5.0,4.0
2024-07-29,2.0,9.0,16.0,27.0,43.0,75.0,73.0,57.0,61.0,58.0,58.0,106.0,77.0,151.0,96.0,56.0,31.0,11.0,23.0,14.0,5.0,1.0,0.0
2024-07-30,2.0,2.0,18.0,40.0,57.0,52.0,42.0,58.0,81.0,89.0,85.0,96.0,76.0,79.0,84.0,36.0,21.0,17.0,14.0,6.0,3.0,4.0,3.0
