,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-07-11,1.0,3.0,3.0,30.0,69.0,108.0,94.0,67.0,34.0,63.0,52.0,108.0,132.0,201.0,162.0,230.0,208.0,156.0,206.0,272.0,66.0,26.0,1.0
2024-07-12,0.0,3.0,9.0,15.0,44.0,61.0,68.0,49.0,64.0,95.0,83.0,137.0,167.0,91.0,174.0,183.0,356.0,320.0,375.0,409.0,122.0,23.0,16.0
2024-07-13,2.0,2.0,7.0,6.0,9.0,16.0,37.0,37.0,64.0,71.0,69.0,98.0,104.0,125.0,169.0,284.0,266.0,230.0,423.0,287.0,162.0,42.0,11.0
2024-07-14,4.0,3.0,2.0,11.0,21.0,11.0,21.0,22.0,43.0,66.0,39.0,61.0,68.0,62.0,48.0,56.0,42.0,18.0,12.0,8.0,11.0,3.0,3.0
2024-07-15,4.0,2.0,12.0,38.0,39.0,55.0,65.0,55.0,69.0,61.0,29.0,75.0,65.0,62.0,84.0,61.0,32.0,21.0,8.0,14.0,4.0,4.0,2.0
2024-07-16,3.0,5.0,12.0,34.0,36.0,71.0,68.0,65.0,74.0,68.0,78.0,49.0,57.0,61.0,93.0,89.0,38.0,31.0,13.0,11.0,7.0,2.0,1.0
2024-07-17,1.0,0.0,7.0,31.0,45.0,62.0,58.0,52.0,61.0,75.0,54.0,77.0,95.0,48.0,107.0,66.0,29.0,16.0,21.0,22.0,4.0,2.0,2.0
2024-07-18,1.0,5.0,16.0,30.0,46.0,52.0,49.0,43.0,52.0,55.0,49.0,67.0,80.0,141.0,162.0,175.0,257.0,248.0,161.0,195.0,105.0,9.0,1.0
2024-07-19,4.0,6.0,4.0,26.0,20.0,32.0,57.0,52.0,35.0,85.0,119.0,65.0,93.0,54.0,60.0,71.0,60.0,27.0,25.0,25.0,22.0,2.0,3.0
2024-07-20,0.0,4.0,4.0,8.0,13.0,28.0,21.0,33.0,42.0,31.0,40.0,49.0,66.0,34.0,74.0,92.0,134.0,94.0,89.0,98.0,35.0,14.0,10.0
