,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-07-13,14.0,6.0,21.0,27.0,45.0,63.0,137.0,248.0,236.0,292.0,386.0,343.0,333.0,221.0,227.0,231.0,168.0,68.0,83.0,82.0,80.0,57.0,39.0
2024-07-14,8.0,21.0,20.0,22.0,33.0,55.0,156.0,129.0,210.0,172.0,264.0,253.0,253.0,268.0,245.0,239.0,137.0,76.0,32.0,21.0,20.0,1.0,2.0
2024-07-15,1.0,8.0,63.0,105.0,199.0,229.0,169.0,194.0,191.0,199.0,183.0,311.0,297.0,373.0,249.0,170.0,89.0,65.0,57.0,27.0,21.0,1.0,4.0
2024-07-16,3.0,9.0,59.0,139.0,226.0,194.0,192.0,202.0,228.0,215.0,177.0,271.0,230.0,378.0,274.0,141.0,91.0,55.0,47.0,32.0,13.0,8.0,1.0
2024-07-17,3.0,13.0,67.0,84.0,196.0,130.0,160.0,222.0,275.0,265.0,212.0,276.0,303.0,328.0,296.0,260.0,102.0,61.0,59.0,29.0,12.0,9.0,4.0
2024-07-18,3.0,15.0,60.0,141.0,144.0,179.0,187.0,169.0,177.0,199.0,197.0,301.0,263.0,471.0,323.0,246.0,100.0,46.0,32.0,16.0,14.0,6.0,5.0
2024-07-19,6.0,10.0,30.0,105.0,128.0,131.0,137.0,151.0,202.0,255.0,273.0,368.0,281.0,247.0,211.0,178.0,104.0,103.0,40.0,56.0,38.0,17.0,13.0
2024-07-20,11.0,5.0,4.0,70.0,64.0,124.0,242.0,203.0,229.0,287.0,256.0,144.0,179.0,149.0,156.0,112.0,90.0,78.0,68.0,59.0,69.0,35.0,16.0
2024-07-21,4.0,3.0,18.0,25.0,37.0,50.0,117.0,176.0,84.0,170.0,129.0,142.0,162.0,112.0,130.0,166.0,86.0,38.0,41.0,18.0,27.0,10.0,5.0
2024-07-22,1.0,6.0,69.0,129.0,198.0,158.0,119.0,125.0,219.0,205.0,253.0,227.0,294.0,323.0,220.0,97.0,72.0,38.0,25.0,26.0,8.0,11.0,2.0
2024-07-23,7.0,9.0,55.0,74.0,149.0,123.0,128.0,119.0,141.0,147.0,169.0,239.0,332.0,307.0,343.0,242.0,164.0,116.0,90.0,45.0,68.0,26.0,3.0
2024-07-24,3.0,17.0,40.0,100.0,136.0,121.0,136.0,163.0,222.0,195.0,214.0,284.0,232.0,276.0,289.0,207.0,102.0,97.0,69.0,62.0,43.0,18.0,2.0
2024-07-25,2.0,14.0,48.0,93.0,118.0,102.0,141.0,126.0,163.0,188.0,180.0,199.0,350.0,310.0,281.0,166.0,101.0,55.0,35.0,32.0,24.0,10.0,4.0
2024-07-26,3.0,8.0,31.0,87.0,91.0,112.0,149.0,211.0,210.0,199.0,277.0,282.0,292.0,205.0,233.0,211.0,137.0,65.0,49.0,80.0,60.0,20.0,8.0
2024-07-27,5.0,11.0,3.0,19.0,24.0,93.0,99.0,206.0,220.0,392.0,393.0,236.0,199.0,204.0,244.0,252.0,140.0,110.0,82.0,131.0,62.0,26.0,17.0
2024-07-28,0.0,4.0,4.0,14.0,20.0,58.0,107.0,104.0,180.0,173.0,160.0,255.0,138.0,188.0,155.0,211.0,132.0,96.0,42.0,44.0,17.0,9.0,4.0
2024-07-29,2.0,5.0,37.0,102.0,136.0,163.0,146.0,200.0,151.0,190.0,164.0,220.0,285.0,316.0,239.0,152.0,121.0,61.0,30.0,25.0,13.0,11.0,5.0
2024-07-30,5.0,8.0,28.0,85.0,132.0,94.0,150.0,136.0,141.0,137.0,156.0,209.0,254.0,288.0,246.0,143.0,113.0,59.0,43.0,23.0,11.0,7.0,5.0
