Date,Time,City,Population,Result,NormalizedResult
2024-05-20,18:00,Leipzig,600894,[106.  89. 130. 127. 147. 113.  94.  75.  70.  62.  28.  20.   9.],"[0.09906542056074766, 0.08317757009345794, 0.12149532710280374, 0.11869158878504672, 0.13738317757009347, 0.10560747663551402, 0.08785046728971962, 0.07009345794392523, 0.06542056074766354, 0.05794392523364486, 0.026168224299065422, 0.018691588785046728, 0.008411214953271028]"
2024-05-20,21:00,Leipzig,600894,[127. 147. 113.  94.  75.  70.  62.  28.  20.   9.   5.  14.   5.],"[0.16514954486345904, 0.19115734720416125, 0.1469440832249675, 0.1222366710013004, 0.09752925877763328, 0.09102730819245773, 0.08062418725617686, 0.036410923276983094, 0.02600780234070221, 0.011703511053315995, 0.006501950585175552, 0.018205461638491547, 0.006501950585175552]"
2024-05-21,15:00,Leipzig,600894,[177. 220. 184. 185. 174. 222. 259. 328. 206. 194.  90.  65.  35.],"[0.07567336468576315, 0.0940572894399316, 0.07866609662248825, 0.07909362975630611, 0.07439076528430953, 0.09491235570756734, 0.11073108165882856, 0.14023086789226166, 0.0880718255664814, 0.08294142796066695, 0.03847798204360838, 0.027789653698161606, 0.014963659683625482]"
2024-05-21,18:00,Leipzig,600894,[185. 174. 222. 259. 328. 206. 194.  90.  65.  35.  32.   9.   8.],"[0.10237963475373547, 0.09629219701162148, 0.12285556170448257, 0.14333148865522966, 0.18151632540121748, 0.1140011068068622, 0.10736026563364692, 0.04980630879911455, 0.03597122302158273, 0.01936912008854455, 0.01770890979524073, 0.004980630879911455, 0.004427227448810182]"
2024-05-21,21:00,Leipzig,600894,[259. 328. 206. 194.  90.  65.  35.  32.   9.   8.   5.   8.   4.],"[0.2083668543845535, 0.26387771520514886, 0.16572807723250202, 0.15607401448109412, 0.07240547063555913, 0.05229283990345937, 0.02815768302493966, 0.02574416733708769, 0.007240547063555913, 0.006436041834271922, 0.004022526146419952, 0.006436041834271922, 0.003218020917135961]"
2024-05-22,15:00,Leipzig,600894,[134. 141. 157. 193. 149. 231. 278. 268. 215. 146.  80.  42.  43.],"[0.06451612903225806, 0.06788637457871931, 0.07558979297063072, 0.09292248435243139, 0.07173808377467501, 0.111218103033221, 0.13384689455946075, 0.12903225806451613, 0.10351468464130958, 0.07029369282619162, 0.038517091959557055, 0.020221473278767454, 0.020702936928261917]"
2024-05-22,18:00,Leipzig,600894,[193. 149. 231. 278. 268. 215. 146.  80.  42.  43.  37.  18.  10.],"[0.11286549707602339, 0.0871345029239766, 0.13508771929824562, 0.16257309941520467, 0.1567251461988304, 0.12573099415204678, 0.08538011695906433, 0.04678362573099415, 0.02456140350877193, 0.025146198830409357, 0.021637426900584796, 0.010526315789473684, 0.005847953216374269]"
2024-05-22,21:00,Leipzig,600894,[278. 268. 215. 146.  80.  42.  43.  37.  18.  10.   5.   7.   1.],"[0.2417391304347826, 0.23304347826086957, 0.18695652173913044, 0.12695652173913044, 0.06956521739130435, 0.036521739130434785, 0.03739130434782609, 0.03217391304347826, 0.01565217391304348, 0.008695652173913044, 0.004347826086956522, 0.00608695652173913, 0.0008695652173913044]"
2024-05-23,15:00,Leipzig,600894,[156. 147. 132. 145. 154. 209. 298. 222. 219. 186. 105.  84.  64.],"[0.07355021216407355, 0.06930693069306931, 0.06223479490806223, 0.06836397925506836, 0.07260726072607261, 0.09853842527109855, 0.1404997642621405, 0.10466760961810467, 0.10325318246110325, 0.0876944837340877, 0.04950495049504951, 0.039603960396039604, 0.030174446016030174]"
2024-05-23,18:00,Leipzig,600894,[145. 154. 209. 298. 222. 219. 186. 105.  84.  64.  54.  17.   8.],"[0.0821529745042493, 0.08725212464589235, 0.11841359773371105, 0.1688385269121813, 0.12577903682719546, 0.12407932011331445, 0.10538243626062323, 0.059490084985835696, 0.04759206798866856, 0.036260623229461754, 0.03059490084985836, 0.009631728045325779, 0.004532577903682719]"
2024-05-23,21:00,Leipzig,600894,[298. 222. 219. 186. 105.  84.  64.  54.  17.   8.  10.  10.   6.],"[0.23226812159002339, 0.1730319563522993, 0.17069368667186283, 0.1449727201870616, 0.0818394388152767, 0.06547155105222136, 0.04988308651597818, 0.042088854247856584, 0.013250194855806703, 0.006235385814497272, 0.00779423226812159, 0.00779423226812159, 0.004676539360872954]"
2024-05-24,15:00,Leipzig,600894,[142. 134. 174. 182. 244. 236. 317. 306. 209. 199. 147.  84.  49.],"[0.05860503508047875, 0.05530334296326868, 0.07181180354931903, 0.0751134956665291, 0.10070160957490713, 0.09739991745769706, 0.13082955014444902, 0.12628972348328518, 0.08625670656211308, 0.0821295914156005, 0.06066859265373504, 0.034667767230705734, 0.02022286421791168]"
2024-05-24,18:00,Leipzig,600894,[182. 244. 236. 317. 306. 209. 199. 147.  84.  49.  59.  43.  17.],"[0.0869980879541109, 0.11663479923518165, 0.11281070745697896, 0.15152963671128106, 0.1462715105162524, 0.09990439770554493, 0.09512428298279159, 0.07026768642447419, 0.040152963671128104, 0.023422562141491396, 0.02820267686424474, 0.02055449330783939, 0.008126195028680689]"
2024-05-24,21:00,Leipzig,600894,[317. 306. 209. 199. 147.  84.  49.  59.  43.  17.  17.   6.   2.],"[0.21786941580756014, 0.21030927835051547, 0.1436426116838488, 0.13676975945017184, 0.10103092783505155, 0.0577319587628866, 0.03367697594501718, 0.04054982817869416, 0.029553264604810996, 0.01168384879725086, 0.01168384879725086, 0.004123711340206186, 0.0013745704467353953]"
2024-05-25,15:00,Leipzig,600894,[132. 141. 186. 190. 187. 197. 226. 188. 172. 113.  91.  74.  59.],"[0.06748466257668712, 0.07208588957055215, 0.0950920245398773, 0.09713701431492842, 0.09560327198364008, 0.10071574642126789, 0.11554192229038855, 0.09611451942740286, 0.08793456032719836, 0.057770961145194276, 0.04652351738241309, 0.03783231083844581, 0.03016359918200409]"
2024-05-25,18:00,Leipzig,600894,[190. 187. 197. 226. 188. 172. 113.  91.  74.  59.  58.  40.  14.],"[0.11808576755748912, 0.11622125543816035, 0.12243629583592293, 0.14045991298943444, 0.11684275947793661, 0.10689869484151647, 0.07022995649471722, 0.05655686761963953, 0.04599129894344313, 0.036668738346799255, 0.036047234307022995, 0.024860161591050343, 0.00870105655686762]"
