,Date,Time,City,Population,Result,NormalizedResult
261,2024-05-28,15:00,Gelsenkirchen,259744,[ 27.  24.  24.  41.  34.  40.  45.  85. 107.  91.  18.  31.  28.],"[0.0453781512605042, 0.040336134453781515, 0.040336134453781515, 0.06890756302521009, 0.05714285714285714, 0.06722689075630252, 0.07563025210084033, 0.14285714285714285, 0.17983193277310924, 0.15294117647058825, 0.030252100840336135, 0.052100840336134456, 0.047058823529411764]"
262,2024-05-28,18:00,Gelsenkirchen,259744,[ 41.  34.  40.  45.  85. 107.  91.  18.  31.  28.   2.   1.   1.],"[0.07824427480916031, 0.0648854961832061, 0.07633587786259542, 0.08587786259541985, 0.16221374045801526, 0.20419847328244276, 0.1736641221374046, 0.03435114503816794, 0.05916030534351145, 0.05343511450381679, 0.003816793893129771, 0.0019083969465648854, 0.0019083969465648854]"
263,2024-05-28,21:00,Gelsenkirchen,259744,[ 45.  85. 107.  91.  18.  31.  28.   2.   1.   1.   0.   4.   0.],"[0.1089588377723971, 0.20581113801452786, 0.25907990314769974, 0.22033898305084745, 0.043583535108958835, 0.07506053268765134, 0.06779661016949153, 0.004842615012106538, 0.002421307506053269, 0.002421307506053269, 0.0, 0.009685230024213076, 0.0]"
264,2024-05-29,15:00,Gelsenkirchen,259744,[ 47.  18.  26.  18.  37.  59.  35. 132.  92.  56.  39.  46.   8.],"[0.0766721044045677, 0.02936378466557912, 0.04241435562805873, 0.02936378466557912, 0.06035889070146819, 0.09624796084828711, 0.057096247960848286, 0.21533442088091354, 0.1500815660685155, 0.09135399673735727, 0.0636215334420881, 0.07504078303425775, 0.013050570962479609]"
265,2024-05-29,18:00,Gelsenkirchen,259744,[ 18.  37.  59.  35. 132.  92.  56.  39.  46.   8.   6.   5.   1.],"[0.033707865168539325, 0.06928838951310862, 0.1104868913857678, 0.06554307116104868, 0.24719101123595505, 0.17228464419475656, 0.10486891385767791, 0.07303370786516854, 0.08614232209737828, 0.0149812734082397, 0.011235955056179775, 0.009363295880149813, 0.0018726591760299626]"
266,2024-05-29,21:00,Gelsenkirchen,259744,[ 35. 132.  92.  56.  39.  46.   8.   6.   5.   1.   0.   2.   1.],"[0.08274231678486997, 0.3120567375886525, 0.21749408983451538, 0.13238770685579196, 0.09219858156028368, 0.10874704491725769, 0.018912529550827423, 0.014184397163120567, 0.01182033096926714, 0.002364066193853428, 0.0, 0.004728132387706856, 0.002364066193853428]"
267,2024-05-30,15:00,Gelsenkirchen,259744,[23. 21. 66. 41. 12. 19. 31. 25. 38. 23. 15.  8. 11.],"[0.06906906906906907, 0.06306306306306306, 0.1981981981981982, 0.12312312312312312, 0.036036036036036036, 0.057057057057057055, 0.09309309309309309, 0.07507507507507508, 0.11411411411411411, 0.06906906906906907, 0.04504504504504504, 0.024024024024024024, 0.03303303303303303]"
268,2024-05-30,18:00,Gelsenkirchen,259744,[41. 12. 19. 31. 25. 38. 23. 15.  8. 11.  7.  3.  4.],"[0.1729957805907173, 0.05063291139240506, 0.08016877637130802, 0.1308016877637131, 0.10548523206751055, 0.16033755274261605, 0.0970464135021097, 0.06329113924050633, 0.03375527426160337, 0.046413502109704644, 0.029535864978902954, 0.012658227848101266, 0.016877637130801686]"
269,2024-05-30,21:00,Gelsenkirchen,259744,[31. 25. 38. 23. 15.  8. 11.  7.  3.  4.  1.  0.  1.],"[0.18562874251497005, 0.1497005988023952, 0.2275449101796407, 0.1377245508982036, 0.08982035928143713, 0.04790419161676647, 0.0658682634730539, 0.041916167664670656, 0.017964071856287425, 0.023952095808383235, 0.005988023952095809, 0.0, 0.005988023952095809]"
270,2024-05-13,15:00,Hamburg,1853935,[ 82.  71. 122.  52.  71.  85. 182. 189. 159.  76.  40.  25.  16.],"[0.07008547008547009, 0.06068376068376068, 0.10427350427350428, 0.044444444444444446, 0.06068376068376068, 0.07264957264957266, 0.15555555555555556, 0.16153846153846155, 0.1358974358974359, 0.06495726495726496, 0.03418803418803419, 0.021367521367521368, 0.013675213675213675]"
271,2024-05-13,18:00,Hamburg,1853935,[ 52.  71.  85. 182. 189. 159.  76.  40.  25.  16.  13.   8.   3.],"[0.056583242655059846, 0.07725788900979326, 0.09249183895538629, 0.19804134929270947, 0.20565832426550598, 0.17301414581066377, 0.08269858541893363, 0.04352557127312296, 0.02720348204570185, 0.017410228509249184, 0.014145810663764961, 0.008705114254624592, 0.003264417845484222]"
272,2024-05-13,21:00,Hamburg,1853935,[182. 189. 159.  76.  40.  25.  16.  13.   8.   3.   4.   4.   3.],"[0.2520775623268698, 0.26177285318559557, 0.22022160664819945, 0.10526315789473684, 0.055401662049861494, 0.03462603878116344, 0.0221606648199446, 0.018005540166204988, 0.0110803324099723, 0.004155124653739612, 0.00554016620498615, 0.00554016620498615, 0.004155124653739612]"
273,2024-05-14,15:00,Hamburg,1853935,[ 79.  63.  95.  76. 102.  92. 151. 149. 145.  72.  43.  22.  25.],"[0.07091561938958707, 0.05655296229802514, 0.08527827648114901, 0.06822262118491922, 0.09156193895870736, 0.08258527827648116, 0.1355475763016158, 0.13375224416517056, 0.13016157989228008, 0.06463195691202872, 0.03859964093357271, 0.019748653500897665, 0.02244165170556553]"
274,2024-05-14,18:00,Hamburg,1853935,[ 76. 102.  92. 151. 149. 145.  72.  43.  22.  25.  10.   5.   4.],"[0.08482142857142858, 0.11383928571428571, 0.10267857142857142, 0.16852678571428573, 0.16629464285714285, 0.16183035714285715, 0.08035714285714286, 0.04799107142857143, 0.024553571428571428, 0.027901785714285716, 0.011160714285714286, 0.005580357142857143, 0.004464285714285714]"
275,2024-05-14,21:00,Hamburg,1853935,[151. 149. 145.  72.  43.  22.  25.  10.   5.   4.   3.   4.   2.],"[0.2377952755905512, 0.2346456692913386, 0.2283464566929134, 0.11338582677165354, 0.06771653543307087, 0.03464566929133858, 0.03937007874015748, 0.015748031496062992, 0.007874015748031496, 0.006299212598425197, 0.004724409448818898, 0.006299212598425197, 0.0031496062992125984]"
276,2024-05-15,15:00,Hamburg,1853935,[100.  86.  68.  93.  69.  98. 153. 190. 115.  90.  50.  37.  17.],"[0.08576329331046312, 0.07375643224699828, 0.058319039451114926, 0.0797598627787307, 0.05917667238421955, 0.08404802744425385, 0.1312178387650086, 0.16295025728987994, 0.09862778730703259, 0.07718696397941681, 0.04288164665523156, 0.03173241852487135, 0.014579759862778732]"
277,2024-05-15,18:00,Hamburg,1853935,[ 93.  69.  98. 153. 190. 115.  90.  50.  37.  17.   6.   8.   3.],"[0.10010764262648009, 0.07427341227125941, 0.1054897739504844, 0.16469321851453175, 0.20452099031216361, 0.12378902045209902, 0.0968783638320775, 0.05382131324004306, 0.03982777179763186, 0.01829924650161464, 0.006458557588805167, 0.008611410118406888, 0.0032292787944025836]"
278,2024-05-15,21:00,Hamburg,1853935,[153. 190. 115.  90.  50.  37.  17.   6.   8.   3.   0.   6.   3.],"[0.22566371681415928, 0.28023598820059, 0.1696165191740413, 0.13274336283185842, 0.07374631268436578, 0.05457227138643068, 0.025073746312684365, 0.008849557522123894, 0.011799410029498525, 0.004424778761061947, 0.0, 0.008849557522123894, 0.004424778761061947]"
279,2024-05-16,15:00,Hamburg,1853935,[ 93.  72.  66.  69.  66.  79. 263. 217. 219. 122.  79.  42.  28.],"[0.0657243816254417, 0.05088339222614841, 0.046643109540636045, 0.04876325088339223, 0.046643109540636045, 0.0558303886925795, 0.18586572438162544, 0.15335689045936396, 0.15477031802120142, 0.0862190812720848, 0.0558303886925795, 0.029681978798586573, 0.019787985865724382]"
280,2024-05-16,18:00,Hamburg,1853935,[ 69.  66.  79. 263. 217. 219. 122.  79.  42.  28.  16.  13.   5.],"[0.05665024630541872, 0.054187192118226604, 0.06486042692939245, 0.21592775041050905, 0.1781609195402299, 0.17980295566502463, 0.10016420361247948, 0.06486042692939245, 0.034482758620689655, 0.022988505747126436, 0.013136288998357963, 0.010673234811165846, 0.004105090311986864]"
281,2024-05-16,21:00,Hamburg,1853935,[263. 217. 219. 122.  79.  42.  28.  16.  13.   5.   3.   3.   1.],"[0.26013847675568746, 0.21463897131552917, 0.2166172106824926, 0.12067260138476756, 0.0781404549950544, 0.04154302670623145, 0.027695351137487636, 0.01582591493570722, 0.012858555885262116, 0.004945598417408506, 0.002967359050445104, 0.002967359050445104, 0.0009891196834817012]"
282,2024-05-17,15:00,Hamburg,1853935,[ 99.  86. 216. 220. 243. 197. 189. 173. 192. 147. 116. 107.  89.],"[0.04773384763741562, 0.041465766634522665, 0.10414657666345227, 0.10607521697203472, 0.1171648987463838, 0.09498553519768563, 0.09112825458052073, 0.08341369334619093, 0.09257473481195758, 0.07087753134040502, 0.055930568948891035, 0.05159112825458052, 0.0429122468659595]"
283,2024-05-17,18:00,Hamburg,1853935,[220. 243. 197. 189. 173. 192. 147. 116. 107.  89.  60.  21.   7.],"[0.1249290176036343, 0.13798977853492334, 0.11186825667234526, 0.10732538330494037, 0.0982396365701306, 0.10902896081771721, 0.08347529812606473, 0.06587166382737081, 0.06076093128904032, 0.05053946621237933, 0.034071550255536626, 0.01192504258943782, 0.003975014196479273]"
284,2024-05-17,21:00,Hamburg,1853935,[189. 173. 192. 147. 116. 107.  89.  60.  21.   7.   6.   3.   1.],"[0.1701170117011701, 0.1557155715571557, 0.17281728172817282, 0.1323132313231323, 0.10441044104410441, 0.0963096309630963, 0.08010801080108011, 0.054005400540054004, 0.018901890189018902, 0.0063006300630063005, 0.0054005400540054005, 0.0027002700270027003, 0.0009000900090009]"
285,2024-05-18,15:00,Hamburg,1853935,[ 92.  78. 105. 127. 115. 112.  83.  92. 117. 134. 136.  55.  69.],"[0.0699619771863118, 0.05931558935361217, 0.07984790874524715, 0.09657794676806084, 0.08745247148288973, 0.08517110266159696, 0.06311787072243347, 0.0699619771863118, 0.08897338403041825, 0.10190114068441064, 0.10342205323193916, 0.04182509505703422, 0.05247148288973384]"
286,2024-05-18,18:00,Hamburg,1853935,[127. 115. 112.  83.  92. 117. 134. 136.  55.  69.  42.  19.  10.],"[0.11431143114311432, 0.1035103510351035, 0.10081008100810081, 0.0747074707470747, 0.08280828082808281, 0.10531053105310531, 0.12061206120612061, 0.1224122412241224, 0.04950495049504951, 0.062106210621062106, 0.037803780378037805, 0.017101710171017102, 0.009000900090009001]"
287,2024-05-18,21:00,Hamburg,1853935,[ 83.  92. 117. 134. 136.  55.  69.  42.  19.  10.   4.   9.   1.],"[0.10765239948119326, 0.11932555123216602, 0.1517509727626459, 0.17380025940337224, 0.17639429312581065, 0.07133592736705577, 0.08949416342412451, 0.054474708171206226, 0.02464332036316472, 0.01297016861219196, 0.005188067444876783, 0.011673151750972763, 0.0012970168612191958]"
288,2024-05-19,15:00,Hamburg,1853935,[ 39.  61.  61.  70. 151. 156. 167. 178. 160. 139.  42.  28.  18.],"[0.030708661417322834, 0.048031496062992125, 0.048031496062992125, 0.05511811023622047, 0.1188976377952756, 0.12283464566929134, 0.131496062992126, 0.14015748031496064, 0.12598425196850394, 0.1094488188976378, 0.03307086614173228, 0.02204724409448819, 0.014173228346456693]"
289,2024-05-19,18:00,Hamburg,1853935,[ 70. 151. 156. 167. 178. 160. 139.  42.  28.  18.  11.  10.   8.],"[0.061511423550087874, 0.13268892794376097, 0.13708260105448156, 0.14674868189806678, 0.15641476274165203, 0.140597539543058, 0.12214411247803164, 0.03690685413005272, 0.02460456942003515, 0.015817223198594025, 0.009666080843585237, 0.008787346221441126, 0.007029876977152899]"
290,2024-05-19,21:00,Hamburg,1853935,[167. 178. 160. 139.  42.  28.  18.  11.  10.   8.   4.   4.   4.],"[0.21604139715394566, 0.23027166882276842, 0.2069857697283312, 0.17981888745148772, 0.054333764553686936, 0.03622250970245795, 0.02328589909443726, 0.014230271668822769, 0.0129366106080207, 0.01034928848641656, 0.00517464424320828, 0.00517464424320828, 0.00517464424320828]"
291,2024-05-20,15:00,Hamburg,1853935,[18. 40. 52. 91. 55. 78. 61. 77. 81. 49. 44. 31. 29.],"[0.025495750708215296, 0.056657223796033995, 0.07365439093484419, 0.12889518413597734, 0.07790368271954674, 0.11048158640226628, 0.08640226628895184, 0.10906515580736544, 0.11473087818696884, 0.06940509915014165, 0.06232294617563739, 0.043909348441926344, 0.04107648725212465]"
292,2024-05-20,18:00,Hamburg,1853935,[91. 55. 78. 61. 77. 81. 49. 44. 31. 29. 14.  4.  2.],"[0.14772727272727273, 0.08928571428571429, 0.1266233766233766, 0.09902597402597403, 0.125, 0.1314935064935065, 0.07954545454545454, 0.07142857142857142, 0.05032467532467533, 0.04707792207792208, 0.022727272727272728, 0.006493506493506494, 0.003246753246753247]"
293,2024-05-20,21:00,Hamburg,1853935,[61. 77. 81. 49. 44. 31. 29. 14.  4.  2.  2.  5.  0.],"[0.15288220551378445, 0.19298245614035087, 0.20300751879699247, 0.12280701754385964, 0.11027568922305764, 0.07769423558897243, 0.07268170426065163, 0.03508771929824561, 0.010025062656641603, 0.005012531328320802, 0.005012531328320802, 0.012531328320802004, 0.0]"
294,2024-05-21,15:00,Hamburg,1853935,[101.  65.  78. 114. 128. 148. 159. 205. 170.  75.  38.  30.   9.],"[0.07651515151515151, 0.04924242424242424, 0.05909090909090909, 0.08636363636363636, 0.09696969696969697, 0.11212121212121212, 0.12045454545454545, 0.1553030303030303, 0.12878787878787878, 0.056818181818181816, 0.02878787878787879, 0.022727272727272728, 0.006818181818181818]"
295,2024-05-21,18:00,Hamburg,1853935,[114. 128. 148. 159. 205. 170.  75.  38.  30.   9.  15.   4.   4.],"[0.10373066424021839, 0.1164695177434031, 0.13466787989080983, 0.14467697907188354, 0.18653321201091902, 0.15468607825295724, 0.06824385805277525, 0.034576888080072796, 0.0272975432211101, 0.00818926296633303, 0.01364877161055505, 0.003639672429481347, 0.003639672429481347]"
296,2024-05-21,21:00,Hamburg,1853935,[159. 205. 170.  75.  38.  30.   9.  15.   4.   4.   2.   3.   3.],"[0.2217573221757322, 0.2859135285913529, 0.23709902370990238, 0.10460251046025104, 0.05299860529986053, 0.04184100418410042, 0.012552301255230125, 0.02092050209205021, 0.005578800557880056, 0.005578800557880056, 0.002789400278940028, 0.0041841004184100415, 0.0041841004184100415]"
297,2024-05-22,15:00,Hamburg,1853935,[ 40.  62.  66.  97.  89. 104. 140. 174. 162.  75.  27.  24.  16.],"[0.03717472118959108, 0.05762081784386617, 0.06133828996282528, 0.09014869888475836, 0.08271375464684015, 0.09665427509293681, 0.13011152416356878, 0.16171003717472118, 0.15055762081784388, 0.06970260223048327, 0.02509293680297398, 0.022304832713754646, 0.01486988847583643]"
298,2024-05-22,18:00,Hamburg,1853935,[ 97.  89. 104. 140. 174. 162.  75.  27.  24.  16.  13.   7.   5.],"[0.10396570203644159, 0.09539121114683816, 0.11146838156484459, 0.15005359056806003, 0.1864951768488746, 0.17363344051446947, 0.08038585209003216, 0.028938906752411574, 0.02572347266881029, 0.01714898177920686, 0.013933547695605574, 0.007502679528403001, 0.0053590568060021436]"
299,2024-05-22,21:00,Hamburg,1853935,[140. 174. 162.  75.  27.  24.  16.  13.   7.   5.   2.   4.   2.],"[0.21505376344086022, 0.2672811059907834, 0.2488479262672811, 0.1152073732718894, 0.041474654377880185, 0.03686635944700461, 0.02457757296466974, 0.019969278033794162, 0.010752688172043012, 0.007680491551459293, 0.0030721966205837174, 0.006144393241167435, 0.0030721966205837174]"
300,2024-05-23,15:00,Hamburg,1853935,[ 63.  59.  69. 107.  93. 101. 146. 135. 210. 154.  63.  34.  13.],"[0.05052125100240577, 0.04731355252606255, 0.05533279871692061, 0.08580593424218123, 0.07457898957497995, 0.0809943865276664, 0.11708099438652766, 0.1082598235765838, 0.16840417000801924, 0.12349639133921411, 0.05052125100240577, 0.0272654370489174, 0.010425020048115477]"
301,2024-05-23,18:00,Hamburg,1853935,[107.  93. 101. 146. 135. 210. 154.  63.  34.  13.  11.  15.   3.],"[0.09861751152073733, 0.08571428571428572, 0.09308755760368663, 0.13456221198156681, 0.12442396313364056, 0.1935483870967742, 0.14193548387096774, 0.05806451612903226, 0.03133640552995392, 0.011981566820276499, 0.010138248847926268, 0.013824884792626729, 0.0027649769585253456]"
302,2024-05-23,21:00,Hamburg,1853935,[146. 135. 210. 154.  63.  34.  13.  11.  15.   3.   1.   4.   2.],"[0.1845764854614412, 0.1706700379266751, 0.26548672566371684, 0.19469026548672566, 0.07964601769911504, 0.04298356510745891, 0.01643489254108723, 0.01390644753476612, 0.018963337547408345, 0.0037926675094816687, 0.0012642225031605564, 0.0050568900126422255, 0.0025284450063211127]"
303,2024-05-24,15:00,Hamburg,1853935,[ 60.  64.  82. 117. 157. 160. 195. 144. 119. 110.  77.  34.  24.],"[0.044676098287416234, 0.04765450483991065, 0.06105733432613552, 0.08711839166046165, 0.1169024571854058, 0.11913626209977662, 0.14519731943410275, 0.10722263588979895, 0.08860759493670886, 0.08190618019359643, 0.0573343261355175, 0.02531645569620253, 0.017870439314966492]"
304,2024-05-24,18:00,Hamburg,1853935,[117. 157. 160. 195. 144. 119. 110.  77.  34.  24.  27.  15.  12.],"[0.0982367758186398, 0.13182199832073888, 0.1343408900083963, 0.163727959697733, 0.12090680100755667, 0.09991603694374475, 0.09235936188077246, 0.06465155331654072, 0.028547439126784216, 0.020151133501259445, 0.022670025188916875, 0.012594458438287154, 0.010075566750629723]"
305,2024-05-24,21:00,Hamburg,1853935,[195. 144. 119. 110.  77.  34.  24.  27.  15.  12.   2.   3.   2.],"[0.25523560209424084, 0.18848167539267016, 0.15575916230366493, 0.14397905759162305, 0.10078534031413612, 0.04450261780104712, 0.031413612565445025, 0.03534031413612566, 0.01963350785340314, 0.015706806282722512, 0.002617801047120419, 0.003926701570680628, 0.002617801047120419]"
306,2024-05-25,15:00,Hamburg,1853935,[ 52.  77.  97. 124. 177. 252. 190. 183. 183. 227. 219. 124.  83.],"[0.026156941649899398, 0.03873239436619718, 0.04879275653923541, 0.06237424547283702, 0.08903420523138833, 0.1267605633802817, 0.09557344064386318, 0.0920523138832998, 0.0920523138832998, 0.1141851106639839, 0.11016096579476861, 0.06237424547283702, 0.041750503018108655]"
307,2024-05-25,18:00,Hamburg,1853935,[124. 177. 252. 190. 183. 183. 227. 219. 124.  83.  48.  37.  20.],"[0.0664167113015533, 0.09480449919657204, 0.13497589716122121, 0.10176754151044456, 0.09801821103374397, 0.09801821103374397, 0.12158543117300483, 0.11730048205677558, 0.0664167113015533, 0.044456347080878415, 0.025709694697375468, 0.01981788966256026, 0.010712372790573112]"
308,2024-05-25,21:00,Hamburg,1853935,[190. 183. 183. 227. 219. 124.  83.  48.  37.  20.   8.   3.   4.],"[0.14296463506395787, 0.13769751693002258, 0.13769751693002258, 0.1708051166290444, 0.16478555304740405, 0.09330323551542513, 0.062452972159518436, 0.03611738148984198, 0.02784048156508653, 0.015048908954100828, 0.006019563581640331, 0.002257336343115124, 0.0030097817908201654]"
309,2024-05-26,15:00,Hamburg,1853935,[ 47.  42.  73. 120.  44.  91.  74. 112.  65.  68.  49.  25.  19.],"[0.05669481302774427, 0.05066344993968637, 0.08805790108564536, 0.14475271411338964, 0.05307599517490953, 0.1097708082026538, 0.08926417370325694, 0.13510253317249699, 0.07840772014475271, 0.08202653799758745, 0.05910735826296743, 0.030156815440289506, 0.022919179734620022]"
310,2024-05-26,18:00,Hamburg,1853935,[120.  44.  91.  74. 112.  65.  68.  49.  25.  19.  10.   8.   2.],"[0.17467248908296942, 0.06404657933042213, 0.1324599708879185, 0.10771470160116449, 0.16302765647743814, 0.09461426491994178, 0.09898107714701601, 0.07132459970887918, 0.036390101892285295, 0.027656477438136828, 0.01455604075691412, 0.011644832605531296, 0.002911208151382824]"
311,2024-05-26,21:00,Hamburg,1853935,[ 74. 112.  65.  68.  49.  25.  19.  10.   8.   2.   3.   8.   4.],"[0.16554809843400448, 0.2505592841163311, 0.14541387024608501, 0.15212527964205816, 0.10961968680089486, 0.05592841163310962, 0.042505592841163314, 0.02237136465324385, 0.017897091722595078, 0.0044742729306487695, 0.006711409395973154, 0.017897091722595078, 0.008948545861297539]"
312,2024-05-27,15:00,Hamburg,1853935,[ 73.  59.  87.  67.  78.  95. 159. 166. 131.  84.  54.  23.  22.],"[0.06648451730418943, 0.05373406193078324, 0.07923497267759563, 0.0610200364298725, 0.07103825136612021, 0.08652094717668488, 0.1448087431693989, 0.151183970856102, 0.11930783242258652, 0.07650273224043716, 0.04918032786885246, 0.020947176684881604, 0.020036429872495445]"
313,2024-05-27,18:00,Hamburg,1853935,[ 67.  78.  95. 159. 166. 131.  84.  54.  23.  22.  13.  10.   3.],"[0.07403314917127071, 0.0861878453038674, 0.10497237569060773, 0.17569060773480663, 0.18342541436464088, 0.14475138121546963, 0.09281767955801105, 0.05966850828729282, 0.02541436464088398, 0.02430939226519337, 0.014364640883977901, 0.011049723756906077, 0.0033149171270718232]"
314,2024-05-27,21:00,Hamburg,1853935,[159. 166. 131.  84.  54.  23.  22.  13.  10.   3.   2.   6.   1.],"[0.23590504451038577, 0.24629080118694363, 0.1943620178041543, 0.12462908011869436, 0.08011869436201781, 0.03412462908011869, 0.032640949554896145, 0.019287833827893175, 0.01483679525222552, 0.004451038575667656, 0.002967359050445104, 0.008902077151335312, 0.001483679525222552]"
315,2024-05-28,15:00,Hamburg,1853935,[ 84.  53.  55.  68.  92.  87. 167. 161. 146.  89.  33.  17.  11.],"[0.07902163687676388, 0.04985888993414864, 0.05174035747883349, 0.06396989651928504, 0.08654750705550329, 0.08184383819379115, 0.1571025399811853, 0.15145813734713076, 0.13734713076199437, 0.08372530573847602, 0.031044214487300093, 0.01599247412982126, 0.010348071495766699]"
316,2024-05-28,18:00,Hamburg,1853935,[ 68.  92.  87. 167. 161. 146.  89.  33.  17.  11.  12.   1.   3.],"[0.07666290868094701, 0.10372040586245772, 0.09808342728297632, 0.1882750845546787, 0.18151071025930102, 0.16459977452085683, 0.10033821871476889, 0.03720405862457723, 0.019165727170236752, 0.012401352874859075, 0.013528748590755355, 0.0011273957158962795, 0.0033821871476888386]"
317,2024-05-28,21:00,Hamburg,1853935,[167. 161. 146.  89.  33.  17.  11.  12.   1.   3.   3.   2.   7.],"[0.2561349693251534, 0.2469325153374233, 0.22392638036809817, 0.13650306748466257, 0.05061349693251534, 0.02607361963190184, 0.01687116564417178, 0.018404907975460124, 0.0015337423312883436, 0.004601226993865031, 0.004601226993865031, 0.003067484662576687, 0.010736196319018405]"
318,2024-05-29,15:00,Hamburg,1853935,[ 65.  85.  64.  81.  93. 159. 181. 232. 215. 124.  89.  36.  29.],"[0.044735030970406056, 0.05849965588437715, 0.0440467997247075, 0.055746730901582935, 0.06400550584996559, 0.1094287680660702, 0.12456985547143841, 0.1596696490020647, 0.14796971782518925, 0.08534067446662079, 0.06125258086717137, 0.02477632484514797, 0.01995870612525809]"
319,2024-05-29,18:00,Hamburg,1853935,[ 81.  93. 159. 181. 232. 215. 124.  89.  36.  29.  43.  10.   7.],"[0.06235565819861432, 0.07159353348729793, 0.12240184757505773, 0.13933795227097767, 0.17859892224788299, 0.16551193225558122, 0.09545804464973057, 0.06851424172440339, 0.02771362586605081, 0.022324865280985373, 0.033102386451116246, 0.007698229407236336, 0.005388760585065435]"
320,2024-05-29,21:00,Hamburg,1853935,[181. 232. 215. 124.  89.  36.  29.  43.  10.   7.   4.   4.   3.],"[0.18526100307062435, 0.2374616171954964, 0.22006141248720573, 0.1269191402251791, 0.09109518935516889, 0.0368474923234391, 0.02968270214943705, 0.044012282497441144, 0.01023541453428864, 0.007164790174002047, 0.0040941658137154556, 0.0040941658137154556, 0.0030706243602865915]"
321,2024-05-30,15:00,Hamburg,1853935,[115.  83.  75. 120. 158. 156. 262. 274. 226. 153.  62.  46.  22.],"[0.0656392694063927, 0.04737442922374429, 0.04280821917808219, 0.0684931506849315, 0.09018264840182648, 0.08904109589041095, 0.1495433789954338, 0.15639269406392695, 0.12899543378995434, 0.08732876712328767, 0.03538812785388128, 0.026255707762557076, 0.012557077625570776]"
322,2024-05-30,18:00,Hamburg,1853935,[120. 158. 156. 262. 274. 226. 153.  62.  46.  22.  22.  14.   3.],"[0.07905138339920949, 0.10408432147562582, 0.10276679841897234, 0.1725955204216074, 0.18050065876152832, 0.14888010540184454, 0.1007905138339921, 0.04084321475625823, 0.030303030303030304, 0.014492753623188406, 0.014492753623188406, 0.00922266139657444, 0.001976284584980237]"
323,2024-05-30,21:00,Hamburg,1853935,[262. 274. 226. 153.  62.  46.  22.  22.  14.   3.   3.   2.   2.],"[0.24014665444546288, 0.25114573785517874, 0.2071494042163153, 0.14023831347387716, 0.05682859761686526, 0.04216315307057745, 0.02016498625114574, 0.02016498625114574, 0.012832263978001834, 0.002749770852428964, 0.002749770852428964, 0.0018331805682859762, 0.0018331805682859762]"
324,2024-05-13,15:00,Köln,1088040,[67. 48. 55. 37. 43. 43. 69. 70. 55. 51. 30. 42. 24.],"[0.1056782334384858, 0.07570977917981073, 0.08675078864353312, 0.0583596214511041, 0.06782334384858044, 0.06782334384858044, 0.10883280757097792, 0.11041009463722397, 0.08675078864353312, 0.0804416403785489, 0.0473186119873817, 0.06624605678233439, 0.03785488958990536]"
325,2024-05-13,18:00,Köln,1088040,[37. 43. 43. 69. 70. 55. 51. 30. 42. 24.  8.  3.  8.],"[0.07660455486542443, 0.08902691511387163, 0.08902691511387163, 0.14285714285714285, 0.14492753623188406, 0.11387163561076605, 0.10559006211180125, 0.062111801242236024, 0.08695652173913043, 0.049689440993788817, 0.016563146997929608, 0.006211180124223602, 0.016563146997929608]"
326,2024-05-13,21:00,Köln,1088040,[69. 70. 55. 51. 30. 42. 24.  8.  3.  8.  0.  3.  0.],"[0.19008264462809918, 0.1928374655647383, 0.15151515151515152, 0.14049586776859505, 0.08264462809917356, 0.11570247933884298, 0.06611570247933884, 0.02203856749311295, 0.008264462809917356, 0.02203856749311295, 0.0, 0.008264462809917356, 0.0]"
327,2024-05-14,15:00,Köln,1088040,[ 38.  39.  61.  47.  35.  71.  83. 110.  97.  39.   9.  12.   4.],"[0.05891472868217054, 0.06046511627906977, 0.09457364341085271, 0.07286821705426356, 0.05426356589147287, 0.11007751937984496, 0.12868217054263567, 0.17054263565891473, 0.15038759689922482, 0.06046511627906977, 0.013953488372093023, 0.018604651162790697, 0.006201550387596899]"
328,2024-05-14,18:00,Köln,1088040,[ 47.  35.  71.  83. 110.  97.  39.   9.  12.   4.   5.   5.   4.],"[0.09021113243761997, 0.0671785028790787, 0.1362763915547025, 0.15930902111324377, 0.21113243761996162, 0.18618042226487524, 0.07485604606525911, 0.01727447216890595, 0.023032629558541268, 0.007677543186180422, 0.009596928982725527, 0.009596928982725527, 0.007677543186180422]"
329,2024-05-14,21:00,Köln,1088040,[ 83. 110.  97.  39.   9.  12.   4.   5.   5.   4.   1.   0.   2.],"[0.22371967654986524, 0.29649595687331537, 0.261455525606469, 0.10512129380053908, 0.02425876010781671, 0.03234501347708895, 0.01078167115902965, 0.013477088948787063, 0.013477088948787063, 0.01078167115902965, 0.0026954177897574125, 0.0, 0.005390835579514825]"
330,2024-05-15,15:00,Köln,1088040,[ 45.  34.  32.  48.  41.  43.  72. 118.  66.  48.  33.   7.   5.],"[0.07601351351351351, 0.057432432432432436, 0.05405405405405406, 0.08108108108108109, 0.06925675675675676, 0.07263513513513513, 0.12162162162162163, 0.19932432432432431, 0.11148648648648649, 0.08108108108108109, 0.05574324324324324, 0.011824324324324325, 0.008445945945945946]"
331,2024-05-15,18:00,Köln,1088040,[ 48.  41.  43.  72. 118.  66.  48.  33.   7.   5.   6.   2.   3.],"[0.0975609756097561, 0.08333333333333333, 0.08739837398373984, 0.14634146341463414, 0.23983739837398374, 0.13414634146341464, 0.0975609756097561, 0.06707317073170732, 0.014227642276422764, 0.01016260162601626, 0.012195121951219513, 0.0040650406504065045, 0.006097560975609756]"
